srNo,sys_gUid,uniqueId,createdBy,createdDate,lastUpdatedBy,lastUpdatedDate,streetNameFrom,streetNameTo,routeName,mileMarkerStart,mileMarkerEnd,plannedStartDate,plannedEndDate,closureStatus,actualStartDate,actualEndDate,imageUrl,imageName/Description
162,ConstructionClosure-6a30be34-a69c-4bae-bc08-79fd0ff588d6,5df4172342f52100468b3f09,jvue@navjoyinc.com.gwv,2019-12-13T22:56:35.243Z,jvue@navjoyinc.com.gwv,2019-12-16T11:09:41.559Z,University Blvd,Steele St,Belleview Ave,,,12/13/2019 11:00,12/13/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/e8e69120-7717-4006-9bc2-5c88e2419a8eEB%20Start%20of%20closure.jpg,Eastbound / Start of closure
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/1774acc2-01cd-4c6c-b320-64085b429316IMG_0079%20%28002%29.PNG,Eastbound / Google Traffic Layer
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/2c219003-f36b-4d96-80d5-7190b775da6fEastbound%20Start%201%20-%20Copy.jpg,Eastbound / Start of Closure
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/864d994b-e653-4de6-9dca-2f2c2ebb69c0Eastbound%20Arrow%201%20-%20Copy.jpg,Eastbound / Flash Arrow Board 1
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/cdb367f6-0e38-4f1e-b5e8-edcf333a4f53Eastbound%20Arrow%202%20-%20Copy.jpg,Eastbound / Flash Arrow Board 2
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/6034f39d-f249-4b74-8214-f953b7f64873EB%20Left%20Lane%20Ends.jpg,Eastbound / Left Lane Ends
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/e8d30ee2-eee8-4f99-850c-e1f8b975d396EB%20Left%20Lane%20Closed.jpg,Eastbound / Left Lane Closed Ahead
163,ConstructionClosure-0d212988-f8c7-4605-94b9-e3b661256616,5df79cf542f52100468b3fcd,wfairbank@navjoyinc.com.gwv,2019-12-16T15:04:21.536Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:27.108Z,Holly St,Monaco St,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/21ec5aa5-9c78-4e92-a6ac-3617d2c075e8EB%20Fines%20Doubled.jpg,Eastbound / Begin Fines Doubled in Work Zone
164,ConstructionClosure-b1d03fe9-ca6f-4be3-832f-57795d973358,5df7aa9b42f52100468b400d,wfairbank@navjoyinc.com.gwv,2019-12-16T16:02:35.209Z,jvue@navjoyinc.com.gwv,2019-12-18T15:12:21.269Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/3969030c-24e0-413d-bb11-4d24bee0fde3EB%20Start.jpg,East Bound / Start of Closure
164,ConstructionClosure-b1d03fe9-ca6f-4be3-832f-57795d973358,5df7aa9b42f52100468b400d,wfairbank@navjoyinc.com.gwv,2019-12-16T16:02:35.209Z,jvue@navjoyinc.com.gwv,2019-12-18T15:12:21.269Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/274cd5de-064b-42b6-920b-2605cb0d2cc1EB%20End.jpg,East Bound / End of Closure
164,ConstructionClosure-b1d03fe9-ca6f-4be3-832f-57795d973358,5df7aa9b42f52100468b400d,wfairbank@navjoyinc.com.gwv,2019-12-16T16:02:35.209Z,jvue@navjoyinc.com.gwv,2019-12-18T15:12:21.269Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/832bc4a9-ce81-4a60-b0a9-b4be0304ac15EB%20Left%20Lane%20Ends%202.jpg,East Bound / Left Lane Ends
164,ConstructionClosure-b1d03fe9-ca6f-4be3-832f-57795d973358,5df7aa9b42f52100468b400d,wfairbank@navjoyinc.com.gwv,2019-12-16T16:02:35.209Z,jvue@navjoyinc.com.gwv,2019-12-18T15:12:21.269Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/55aede7b-802e-4794-8b4c-b3784ef291c4EB%20Road%20Work%20Ahead.jpg,East Bound / Road Work Ahead
165,ConstructionClosure-be7853e7-bdd3-4652-838c-9d2b1ac4bde6,5df7f1076d4e2e004629f0cc,djoslin@navjoyinc.com.gwv,2019-12-16T21:03:03.848Z,jvue@navjoyinc.com.gwv,2019-12-18T15:29:45.462Z,Monaco St,Holly St,Belleview Ave.,,,12/16/2019 11:00,12/16/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/56b2fd89-dd2d-4ff3-b882-5034af8f5334IMG_0079%20%28002%29.PNG,Westbound / Google Traffic Layer
166,ConstructionClosure-f980dd2b-6fc1-4db8-81cb-13ca36ce57a5,5df80a706d4e2e004629f14a,jvue@navjoyinc.com.gwv,2019-12-16T22:51:28.243Z,jvue@navjoyinc.com.gwv,2019-12-18T15:50:35.805Z,Monaco St,Holly St,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/d2121fdc-718c-4ecd-9de3-c0dae32d703eimage.jpg,Monaco-Holly / Westbound
166,ConstructionClosure-f980dd2b-6fc1-4db8-81cb-13ca36ce57a5,5df80a706d4e2e004629f14a,jvue@navjoyinc.com.gwv,2019-12-16T22:51:28.243Z,jvue@navjoyinc.com.gwv,2019-12-18T15:50:35.805Z,Monaco St,Holly St,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/470fe0ae-ccf6-4c98-9e3f-9c7a70f95787image.jpg,Monaco-Holly / Westbound
166,ConstructionClosure-f980dd2b-6fc1-4db8-81cb-13ca36ce57a5,5df80a706d4e2e004629f14a,jvue@navjoyinc.com.gwv,2019-12-16T22:51:28.243Z,jvue@navjoyinc.com.gwv,2019-12-18T15:50:35.805Z,Monaco St,Holly St,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/bd54d575-2889-471a-9544-c70b9a11c022image.jpg,Monaco-Holly / Westbound
166,ConstructionClosure-f980dd2b-6fc1-4db8-81cb-13ca36ce57a5,5df80a706d4e2e004629f14a,jvue@navjoyinc.com.gwv,2019-12-16T22:51:28.243Z,jvue@navjoyinc.com.gwv,2019-12-18T15:50:35.805Z,Monaco St,Holly St,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/c703b2ab-379c-42e7-9783-b8e3b46fdb59image.jpg,Monaco-Holly / Westbound 2
167,ConstructionClosure-3347381a-f042-40ef-9fb4-71a9114839f1,5df8b01e2d6829003b719a33,avishwanath@navjoyinc.com,2019-12-17T10:38:22.145Z,vbhat@navjoyinc.com,2020-03-06T08:54:20.794Z,denver-test,,,,,12/17/2019 2:30,12/31/2019 3:00,,,,,
168,ConstructionClosure-f0a5f57d-d01a-4c8c-8758-0a06f3809012,5df8b0822d6829003b719a3b,vbhat@navjoyinc.com,2019-12-17T10:40:02.700Z,vbhat@navjoyinc.com,2019-12-17T10:40:02.700Z,test,S. Holly St.,Belleview Ave.,,,12/19/2019 13:30,12/12/2019 13:30,,,,,
169,ConstructionClosure-9749f005-1554-44d9-ade8-2d770236a414,5df8f8d32d6829003b719a86,mevans@navjoyinc.com.gwv,2019-12-17T15:48:35.155Z,jvue@navjoyinc.com.gwv,2019-12-18T15:45:41.432Z,Cherry Hills Farm Dr,University Blvd,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/3b590ad5-e54a-4979-abdf-2651f71366a1image.jpg,Steele-Cherry Hills / Westbound
169,ConstructionClosure-9749f005-1554-44d9-ade8-2d770236a414,5df8f8d32d6829003b719a86,mevans@navjoyinc.com.gwv,2019-12-17T15:48:35.155Z,jvue@navjoyinc.com.gwv,2019-12-18T15:45:41.432Z,Cherry Hills Farm Dr,University Blvd,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/fd234726-d620-4f84-854c-8804154ab89cimage.jpg,Steele-Cherry Hills / Westbound2
170,ConstructionClosure-920467c4-8e9e-4386-948c-1de8bdd39374,5df8f91b2d6829003b719a88,mevans@navjoyinc.com.gwv,2019-12-17T15:49:47.880Z,jvue@navjoyinc.com.gwv,2019-12-18T15:47:57.395Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/af2e077e-b466-45e3-b565-2c91e0c2b2f9image.jpg,Cherry Hills-Steele / Eastbound
170,ConstructionClosure-920467c4-8e9e-4386-948c-1de8bdd39374,5df8f91b2d6829003b719a88,mevans@navjoyinc.com.gwv,2019-12-17T15:49:47.880Z,jvue@navjoyinc.com.gwv,2019-12-18T15:47:57.395Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/3e108070-484b-4dc6-bdfd-9e525386f600image.jpg,Cherry Hills-Steele / Eastbound
170,ConstructionClosure-920467c4-8e9e-4386-948c-1de8bdd39374,5df8f91b2d6829003b719a88,mevans@navjoyinc.com.gwv,2019-12-17T15:49:47.880Z,jvue@navjoyinc.com.gwv,2019-12-18T15:47:57.395Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/4879bc22-9d93-42af-9f01-36a35f5f29eaimage.jpg,Cherry Hills-Steele / Eastbound
170,ConstructionClosure-920467c4-8e9e-4386-948c-1de8bdd39374,5df8f91b2d6829003b719a88,mevans@navjoyinc.com.gwv,2019-12-17T15:49:47.880Z,jvue@navjoyinc.com.gwv,2019-12-18T15:47:57.395Z,University Blvd,Cherry Hills Farm Dr,Belleview Ave,,,12/17/2019 11:00,12/17/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/43d1ea76-1c86-40d8-b08e-66fd3d2bf7c4image.jpg,Cherry Hills-Steele / Eastbound
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/fd4ef6aa-a51f-45fb-babe-c066c82b8b6fEB%20End.jpg,East Bound / End of Closure
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/de2932cc-e419-4019-88ab-381728a82827EB%20Flash%20Arrow%20Board%202.jpg,East Bound / Flash Arrow Board 2
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/a449223f-12f6-4e17-bb69-993b5dcf6b70EB%20Flash%20Arrow%20Board%201.jpg,East Bound / Flash Arrow Board 1
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/feb996b7-e2e1-470d-81db-0d6e63274a43EB%20Left%20Lane%20Closed.jpg,East Bound / Left Lane Closed
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/0973e548-c054-4c54-adce-69021b983a76EB%20Left%20Lane%20Ends.jpg,East Bound / Left Lane Ends
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/e736732b-1bb9-4b59-b79b-dd354da5bf61EB%20Road%20Work%20Ahead.jpg,East Bound / Road Work Ahead
171,ConstructionClosure-6d113bed-ca72-46ca-af92-504a324bb32a,5df9374e25e145003be5939b,mevans@navjoyinc.com.gwv,2019-12-17T20:15:10.710Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:13:38.903Z,S University Blvd,Cherry Hills Farm Dr,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/d8d37b6e-243b-466d-99e1-fb90743468ffEB%20Start.jpg,East Bound / Start of Closure
172,ConstructionClosure-88453f98-6aee-411a-970b-68dd2bb52050,5df937a425e145003be5939c,mevans@navjoyinc.com.gwv,2019-12-17T20:16:36.926Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:14:20.356Z,Cherry Hills Farm Dr,S University Blvd,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/713c1d6e-3657-451e-8647-3d73a979a617WB%20End.jpg,West Bound / End of Closure
172,ConstructionClosure-88453f98-6aee-411a-970b-68dd2bb52050,5df937a425e145003be5939c,mevans@navjoyinc.com.gwv,2019-12-17T20:16:36.926Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:14:20.356Z,Cherry Hills Farm Dr,S University Blvd,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/039440e1-4e34-4840-bba7-640a5418b5d2WB%20Road%20Work.jpg,West Bound / Road Work Ahead
172,ConstructionClosure-88453f98-6aee-411a-970b-68dd2bb52050,5df937a425e145003be5939c,mevans@navjoyinc.com.gwv,2019-12-17T20:16:36.926Z,wfairbank@navjoyinc.com.gwv,2019-12-19T14:14:20.356Z,Cherry Hills Farm Dr,S University Blvd,E Belleview Ave,,,12/18/2019 11:00,12/18/2019 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/1b8e80c9-46f1-4c7a-b532-c3184f3af99cWB%20Start.jpg,West Bound / Start of Closure
173,ConstructionClosure-e4241834-6e66-4e88-9e60-4558c446833e,5dfbbb31c46a6e0046e38772,nnageli@navjoyinc.com.gwv,2019-12-19T18:02:25.183Z,nnageli@navjoyinc.com.gwv,2019-12-19T18:02:25.183Z,University,Steele,Belleview Ave,,,12/11/2019 17:00,12/19/2019 11:00,,,,,
174,ConstructionClosure-58bf6f42-4db4-43c8-9ed0-d5500a814e40,5dfbbbddc46a6e0046e3877f,nnageli@navjoyinc.com.gwv,2019-12-19T18:05:17.716Z,nnageli@navjoyinc.com.gwv,2019-12-19T18:05:17.716Z,,,,,,12/20/2019 11:00,12/20/2019 17:00,,,,,
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/dfd9d07d-2918-4478-8063-c073105ebda2image.jpg,Westbound / Road work ahead
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/d5534fc4-6ac1-4b54-9210-ba2a8727124fimage.jpg,Westbound / Begin fines double in work zone
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/eff3647f-0093-4bfe-b921-130ad7f74dd0image.jpg,Westbound / Speed Limit 35
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/7b56ea8e-706c-4a23-87c3-2b98aaa2af0dimage.jpg,Westbound / Left Lane Closed Ahead
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/f415f5d9-bc91-4ac4-9c54-aa32a282e192image.jpg,Westbound / Lane ends left
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/14b1b05d-6f8a-4d61-a7f5-b4b11a109037image.jpg,Westbound / Start of closure
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/bb3f8b3d-ecb4-46d5-9622-00790266418eimage.jpg,Westbound / Flashing arrow board
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/7186d0a1-ba3e-4f17-929c-60994baca753image.jpg,Westbound / End of closure
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/359077ef-da2f-40fd-a070-d6810f0d5292image.jpg,Westbound / End fines double in work zone
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/85cc1dff-decf-4d18-a7d8-c4d3c4b48b63image.jpg,Westbound / Lane ends left
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/1d9bd439-9a52-4152-96cc-68ec029333a9image.jpg,Westbound / Left lane closed ahead
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/8b5e5e77-a388-4b41-8fb9-0d07fd5d03e5image.jpg,Westbound / Speed Limit 35
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/84d06a00-ffeb-4f94-b411-1e9426372938image.jpg,Westbound / Begin fines double in work zone
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/6775ff2f-bac0-41a7-99c7-ac86c4e3276bimage.jpg,Westbound / Road work ahead
175,ConstructionClosure-408e4917-65eb-4dcd-9f45-db2096e2e2e7,5e0f5679cf5af80051c65aa2,jpruitt@navjoyinc.com.gwv,2020-01-03T14:58:01.885Z,jpruitt@navjoyinc.com.gwv,2020-01-03T21:41:33.557Z,Colorado Blvd,Cherry Hills Farm,Belleview Ave,,,1/3/2020 11:00,1/3/2020 17:00,,,,https://assetgovprod.s3-us-west-2.amazonaws.com/Documents/Greenwood%20Village/camera/0d2484b1-2d7b-42c2-ab91-59ac91387d29image.jpg,Westbound / Start of closure
